Time,Value,Aggregate
11:19:17.199000,35.6015625,35.5859375
11:19:18.187000,35.609375,35.6015625
11:19:19.193000,35.6171875,35.609375
11:19:20.199000,35.65625,35.6171875
11:19:21.187000,35.6640625,35.65625
11:19:22.192000,35.6796875,35.6640625
11:19:23.198000,35.6796875,35.6796875
11:19:24.188000,35.7109375,35.6796875
11:19:25.192000,35.7265625,35.7109375
11:19:26.198000,35.734375,35.7265625
11:19:27.189000,35.75,35.734375
11:19:28.194000,35.75,35.75
11:19:29.199000,35.765625,35.75
11:19:30.188000,35.78125,35.765625
11:19:31.193000,35.796875,35.78125
11:19:32.213000,35.8046875,35.796875
11:19:33.189000,35.8046875,35.8046875
11:19:34.194000,35.75,35.8046875
11:19:35.199000,35.7421875,35.75
11:19:36.187000,35.75,35.7421875
11:19:37.192000,35.7421875,35.75
11:19:38.197000,35.75,35.7421875
11:19:39.187000,35.7578125,35.75
11:19:40.192000,35.765625,35.7578125
11:19:41.199000,35.765625,35.765625
11:19:42.189000,35.7734375,35.765625
11:19:43.194000,35.7734375,35.7734375
11:19:44.200000,35.7890625,35.7734375
11:19:45.189000,35.78125,35.7890625
11:19:46.193000,35.7734375,35.78125
11:19:47.198000,35.7734375,35.7734375
11:19:48.203000,35.765625,35.7734375
11:19:49.194000,35.7578125,35.765625
11:19:50.199000,35.7578125,35.7578125
11:19:51.189000,35.75,35.7578125
11:19:52.209000,35.7421875,35.75
11:19:53.197000,35.734375,35.7421875
11:19:54.187000,35.75,35.734375
11:19:55.193000,35.7421875,35.75
11:19:56.198000,35.7265625,35.7421875
11:19:57.187000,35.6875,35.7265625
11:19:58.192000,35.65625,35.6875
11:19:59.197000,35.6328125,35.65625
11:20:00.187000,35.609375,35.6328125
11:20:01.193000,35.5859375,35.609375
11:20:02.197000,35.578125,35.5859375
11:20:03.187000,35.578125,35.578125
11:20:04.193000,35.5703125,35.578125
11:20:05.198000,35.5625,35.5703125
11:20:06.187000,35.546875,35.5625
11:20:07.193000,35.53125,35.546875
11:20:08.199000,35.5078125,35.53125
11:20:09.189000,35.5078125,35.5078125
11:20:10.193000,35.5078125,35.5078125
11:20:11.198000,35.515625,35.5078125
11:20:12.188000,35.5234375,35.515625
11:20:13.193000,35.53125,35.5234375
11:20:14.214000,35.5234375,35.53125
11:20:15.188000,35.515625,35.5234375
11:20:16.194000,35.515625,35.515625
11:20:17.198000,35.5234375,35.515625
11:20:18.188000,35.5078125,35.5234375
11:20:19.193000,35.5,35.5078125
11:20:20.198000,35.5078125,35.5
11:20:21.189000,35.4765625,35.5078125
11:20:22.193000,35.4765625,35.4765625
11:20:23.198000,35.4296875,35.4765625
11:20:24.189000,35.4140625,35.4296875
11:20:25.194000,35.3984375,35.4140625
11:20:26.198000,35.3984375,35.3984375
11:20:27.189000,35.390625,35.3984375
11:20:28.193000,35.3828125,35.390625
11:20:29.199000,35.3671875,35.3828125
11:20:30.189000,35.375,35.3671875
11:20:31.194000,35.375,35.375
11:20:32.199000,35.3671875,35.375
11:20:33.188000,35.359375,35.3671875
11:20:34.194000,35.3515625,35.359375
11:20:35.199000,35.3359375,35.3515625
11:20:36.189000,35.328125,35.3359375
11:20:37.194000,35.3125,35.328125
11:20:38.199000,35.3046875,35.3125
11:20:39.189000,35.296875,35.3046875
11:20:40.194000,35.28125,35.296875
11:20:41.199000,35.265625,35.28125
11:20:42.189000,35.234375,35.265625
11:20:43.194000,35.21875,35.234375
11:20:44.199000,35.21875,35.21875
11:20:45.188000,35.203125,35.21875
11:20:46.194000,35.1875,35.203125
11:20:47.198000,35.171875,35.1875
11:20:48.189000,35.1484375,35.171875
11:20:49.194000,35.1328125,35.1484375
11:20:50.199000,35.1171875,35.1328125
11:20:51.189000,35.1171875,35.1171875
11:20:52.209000,35.1015625,35.1171875
11:20:53.199000,35.078125,35.1015625
11:20:54.188000,35.0703125,35.078125
11:20:55.193000,35.0625,35.0703125
11:20:56.199000,35.046875,35.0625
11:20:57.188000,35.046875,35.046875
11:20:58.196000,35.0390625,35.046875
11:20:59.200000,35.0390625,35.0390625
11:21:00.189000,35.046875,35.0390625
11:21:01.196000,35.0546875,35.046875
11:21:02.186000,35.0546875,35.0546875
11:21:03.189000,35.078125,35.0546875
11:21:04.196000,35.0859375,35.078125
11:21:05.186000,35.1015625,35.0859375
11:21:06.190000,35.09375,35.1015625
11:21:07.196000,35.109375,35.09375
11:21:08.184000,35.109375,35.109375
11:21:09.191000,35.125,35.109375
11:21:10.196000,35.1328125,35.125
